#EventID,Time,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,mag,MagAuthor,EventLocationName
20210527_0000062,2021-05-27T08:55:46.1Z,38.11,36.89,5.0,EMSC,EMSC-RTS,EMSC,989466,ml,2.9,EMSC,CENTRAL TURKEY
20210527_0000039,2021-05-27T05:49:53.0Z,38.08,36.85,7.0,EMSC,EMSC-RTS,EMSC,989435,ml,2.8,EMSC,CENTRAL TURKEY
20210525_0000024,2021-05-25T01:51:03.4Z,37.99,38.12,7.0,DDA,EMSC-RTS,DDA,988202,ml,2.0,DDA,EASTERN TURKEY
20210525_0000020,2021-05-25T00:02:56.2Z,35.57,37.24,7.0,DDA,EMSC-RTS,DDA,988198,ml,2.0,DDA,SYRIA
20210524_0000261,2021-05-24T23:19:00.0Z,35.54,37.08,8.0,DDA,EMSC-RTS,DDA,988189,ml,2.0,DDA,SYRIA
20210524_0000058,2021-05-24T07:19:10.6Z,37.36,36.33,7.0,DDA,EMSC-RTS,DDA,987933,ml,2.0,DDA,CENTRAL TURKEY
20210524_0000028,2021-05-24T04:02:26.0Z,37.5,35.84,6.0,DDA,EMSC-RTS,DDA,987883,ml,2.1,DDA,CENTRAL TURKEY
20210524_0000027,2021-05-24T04:01:00.0Z,37.5,35.85,7.0,DDA,EMSC-RTS,DDA,987882,ml,2.1,DDA,CENTRAL TURKEY
20210523_0000214,2021-05-23T18:38:39.7Z,37.42,36.19,7.0,DDA,EMSC-RTS,DDA,987768,ml,2.3,DDA,CENTRAL TURKEY
20210523_0000179,2021-05-23T16:54:23.7Z,37.4,36.17,8.0,EMSC,EMSC-RTS,EMSC,987731,ml,3.4,EMSC,CENTRAL TURKEY
20210523_0000106,2021-05-23T10:07:15.1Z,38.09,36.95,7.0,DDA,EMSC-RTS,DDA,987652,ml,2.3,DDA,CENTRAL TURKEY
20210520_0000088,2021-05-20T12:13:21.1Z,37.45,37.28,5.0,DDA,EMSC-RTS,DDA,986786,ml,2.1,DDA,CENTRAL TURKEY
20210520_0000036,2021-05-20T04:32:38.3Z,37.06,36.18,4.0,DDA,EMSC-RTS,DDA,986716,ml,2.3,DDA,CENTRAL TURKEY
20210519_0000132,2021-05-19T13:22:45.8Z,36.62,38.35,7.0,DDA,EMSC-RTS,DDA,986543,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210515_0000040,2021-05-15T04:17:47.2Z,35.95,36.36,7.0,DDA,EMSC-RTS,DDA,984786,ml,2.3,DDA,SYRIA
20210514_0000161,2021-05-14T16:24:53.0Z,37.53,37.26,9.0,DDA,EMSC-RTS,DDA,984549,ml,2.5,DDA,CENTRAL TURKEY
20210514_0000089,2021-05-14T10:19:51.1Z,36.87,36.72,8.0,EMSC,EMSC-RTS,EMSC,984463,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20210514_0000087,2021-05-14T10:14:09.7Z,36.87,36.69,8.0,EMSC,EMSC-RTS,EMSC,984458,ml,3.5,EMSC,TURKEY-SYRIA BORDER REGION
20210514_0000033,2021-05-14T04:38:59.5Z,36.88,36.69,7.0,EMSC,EMSC-RTS,EMSC,984385,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20210512_0000198,2021-05-12T22:40:22.9Z,37.0,35.59,14.0,ISK,EMSC-RTS,ISK,983819,ml,2.5,ISK,CENTRAL TURKEY
20210511_0000033,2021-05-11T05:14:46.8Z,38.05,35.17,9.0,EMSC,EMSC-RTS,EMSC,982816,ml,2.8,EMSC,CENTRAL TURKEY
20210511_0000025,2021-05-11T02:40:10.2Z,37.46,35.9,7.0,DDA,EMSC-RTS,DDA,982771,ml,2.0,DDA,CENTRAL TURKEY
20210511_0000014,2021-05-11T02:37:44.2Z,37.47,35.89,11.0,EMSC,EMSC-RTS,EMSC,982757,ml,3.1,EMSC,CENTRAL TURKEY
20210510_0000011,2021-05-10T01:40:46.0Z,36.97,37.19,7.0,DDA,EMSC-RTS,DDA,982348,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20210509_0000197,2021-05-09T23:22:17.5Z,36.95,34.51,7.0,DDA,EMSC-RTS,DDA,982323,ml,2.0,DDA,CENTRAL TURKEY
20210508_0000151,2021-05-08T18:30:08.7Z,36.96,34.51,7.0,EMSC,EMSC-RTS,EMSC,981599,ml,2.8,EMSC,CENTRAL TURKEY
20210508_0000031,2021-05-08T04:17:14.4Z,37.07,36.83,5.0,EMSC,EMSC-RTS,EMSC,981305,ml,2.4,EMSC,CENTRAL TURKEY
20210507_0000126,2021-05-07T14:17:32.0Z,37.31,35.97,7.0,DDA,EMSC-RTS,DDA,980985,ml,2.1,DDA,CENTRAL TURKEY
20210504_0000124,2021-05-04T14:11:19.7Z,37.89,37.83,13.0,DDA,EMSC-RTS,DDA,979750,ml,2.0,DDA,CENTRAL TURKEY
20210503_0000099,2021-05-03T12:10:14.5Z,36.33,36.52,7.0,DDA,EMSC-RTS,DDA,979332,ml,2.2,DDA,TURKEY-SYRIA BORDER REGION
20210503_0000035,2021-05-03T04:19:48.8Z,36.16,35.97,7.0,DDA,EMSC-RTS,DDA,979189,ml,2.2,DDA,CENTRAL TURKEY
20210503_0000032,2021-05-03T02:18:55.9Z,36.15,35.95,7.0,DDA,EMSC-RTS,DDA,979186,ml,2.1,DDA,CENTRAL TURKEY
20210503_0000030,2021-05-03T00:56:14.1Z,36.17,35.94,7.0,DDA,EMSC-RTS,DDA,979181,ml,2.3,DDA,CENTRAL TURKEY
20210501_0000147,2021-05-01T15:34:30.5Z,38.09,38.34,20.0,EMSC,EMSC-RTS,EMSC,978538,ml,2.3,EMSC,EASTERN TURKEY
20210430_0000051,2021-04-30T08:17:33.0Z,37.31,36.96,9.0,DDA,EMSC-RTS,DDA,977751,ml,2.4,DDA,CENTRAL TURKEY
20210430_0000029,2021-04-30T04:58:11.4Z,35.93,35.74,20.0,EMSC,EMSC-RTS,EMSC,977630,ml,2.9,EMSC,NEAR THE COAST OF SYRIA
20210430_0000032,2021-04-30T03:22:56.2Z,35.95,35.77,34.0,DDA,EMSC-RTS,DDA,977633,ml,2.4,DDA,NEAR THE COAST OF SYRIA
20210429_0000180,2021-04-29T20:24:10.3Z,37.13,36.83,8.0,DDA,EMSC-RTS,DDA,977496,ml,2.5,DDA,CENTRAL TURKEY
20210429_0000179,2021-04-29T20:20:12.8Z,37.12,36.83,8.0,EMSC,EMSC-RTS,EMSC,977495,ml,2.4,EMSC,CENTRAL TURKEY
20210424_0000089,2021-04-24T09:26:42.1Z,36.63,36.15,7.0,DDA,EMSC-RTS,DDA,974776,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210422_0000244,2021-04-22T22:26:17.0Z,36.91,35.55,7.0,DDA,EMSC-RTS,DDA,974155,ml,2.0,DDA,CENTRAL TURKEY
20210422_0000045,2021-04-22T04:56:57.9Z,37.72,37.07,7.0,DDA,EMSC-RTS,DDA,973812,ml,2.0,DDA,CENTRAL TURKEY
20210421_0000214,2021-04-21T21:01:41.7Z,38.7,38.1,7.0,DDA,EMSC-RTS,DDA,973661,ml,2.2,DDA,EASTERN TURKEY
20210421_0000168,2021-04-21T16:04:47.6Z,37.78,36.28,7.0,DDA,EMSC-RTS,DDA,973565,ml,2.0,DDA,CENTRAL TURKEY
20210421_0000060,2021-04-21T07:01:47.5Z,38.05,38.17,7.0,DDA,EMSC-RTS,DDA,973394,ml,2.4,DDA,EASTERN TURKEY
20210417_0000026,2021-04-17T02:52:46.3Z,37.02,35.68,7.0,DDA,EMSC-RTS,DDA,971049,ml,2.2,DDA,CENTRAL TURKEY
20210415_0000202,2021-04-15T23:56:44.6Z,38.11,38.35,7.0,DDA,EMSC-RTS,DDA,970582,ml,2.4,DDA,EASTERN TURKEY
20210414_0000229,2021-04-14T22:52:00.0Z,37.73,35.12,7.0,DDA,EMSC-RTS,DDA,970102,ml,2.2,DDA,CENTRAL TURKEY
20210413_0000051,2021-04-13T07:59:59.6Z,35.85,35.94,7.0,DDA,EMSC-RTS,DDA,969307,ml,2.1,DDA,NEAR THE COAST OF SYRIA
20210409_0000171,2021-04-09T19:40:36.0Z,37.73,36.16,7.0,DDA,EMSC-RTS,DDA,968386,ml,2.4,DDA,CENTRAL TURKEY
20210408_0000235,2021-04-08T23:32:00.4Z,37.12,36.83,7.0,DDA,EMSC-RTS,DDA,968191,ml,2.1,DDA,CENTRAL TURKEY
20210408_0000095,2021-04-08T10:12:40.6Z,36.24,36.0,7.0,DDA,EMSC-RTS,DDA,967982,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20210408_0000072,2021-04-08T07:22:13.0Z,37.12,36.83,7.0,EMSC,EMSC-RTS,EMSC,967951,ml,3.2,EMSC,CENTRAL TURKEY
20210407_0000188,2021-04-07T20:33:35.0Z,37.99,37.97,8.0,EMSC,EMSC-RTS,EMSC,967813,ml,2.6,EMSC,CENTRAL TURKEY
20210407_0000141,2021-04-07T16:02:08.1Z,38.45,37.05,8.0,EMSC,EMSC-RTS,EMSC,967751,ml,2.5,EMSC,CENTRAL TURKEY
20210407_0000169,2021-04-07T15:59:45.7Z,38.48,36.99,7.0,DDA,EMSC-RTS,DDA,967789,ml,2.3,DDA,CENTRAL TURKEY
20210407_0000034,2021-04-07T05:28:22.4Z,38.45,37.04,16.0,DDA,EMSC-RTS,DDA,967598,ml,2.0,DDA,CENTRAL TURKEY
20210406_0000101,2021-04-06T14:17:15.0Z,38.51,37.01,5.0,EMSC,EMSC-RTS,EMSC,967410,ml,3.2,EMSC,CENTRAL TURKEY
20210406_0000098,2021-04-06T13:28:13.7Z,38.5,37.1,7.0,DDA,EMSC-RTS,DDA,967405,ml,2.3,DDA,CENTRAL TURKEY
20210405_0000099,2021-04-05T13:43:08.1Z,37.55,36.43,7.0,EMSC,EMSC-RTS,EMSC,966986,ml,2.9,EMSC,CENTRAL TURKEY
20210405_0000056,2021-04-05T10:37:11.1Z,37.08,35.79,20.0,EMSC,EMSC-RTS,EMSC,966934,ml,2.8,EMSC,CENTRAL TURKEY
20210404_0000037,2021-04-04T05:53:50.0Z,37.1,36.8,14.0,DDA,EMSC-RTS,DDA,966659,ml,2.0,DDA,CENTRAL TURKEY
20210404_0000010,2021-04-04T01:56:20.8Z,37.25,35.89,7.0,DDA,EMSC-RTS,DDA,966622,ml,2.0,DDA,CENTRAL TURKEY
20210403_0000123,2021-04-03T14:06:35.2Z,37.14,35.91,8.0,DDA,EMSC-RTS,DDA,966459,ml,2.0,DDA,CENTRAL TURKEY
20210403_0000120,2021-04-03T14:04:30.0Z,37.21,35.93,11.0,DDA,EMSC-RTS,DDA,966456,ml,2.1,DDA,CENTRAL TURKEY
20210403_0000106,2021-04-03T13:41:27.0Z,37.2,35.92,15.0,DDA,EMSC-RTS,DDA,966437,ml,2.2,DDA,CENTRAL TURKEY
20210402_0000070,2021-04-02T08:45:53.4Z,37.12,36.83,9.0,DDA,EMSC-RTS,DDA,966013,ml,2.2,DDA,CENTRAL TURKEY
20210401_0000189,2021-04-01T21:10:44.5Z,37.02,35.92,22.0,DDA,EMSC-RTS,DDA,965827,ml,2.3,DDA,CENTRAL TURKEY
20210401_0000177,2021-04-01T19:06:12.5Z,37.85,35.23,11.0,DDA,EMSC-RTS,DDA,965812,ml,2.2,DDA,CENTRAL TURKEY
20210330_0000040,2021-03-30T05:24:17.8Z,37.12,36.84,7.0,EMSC,EMSC-RTS,EMSC,964703,ml,2.6,EMSC,CENTRAL TURKEY
20210328_0000085,2021-03-28T10:50:55.0Z,36.61,38.41,39.0,DDA,EMSC-RTS,DDA,964022,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20210327_0000053,2021-03-27T08:55:22.3Z,37.0,37.12,7.0,DDA,EMSC-RTS,DDA,963638,ml,2.1,DDA,CENTRAL TURKEY
20210326_0000161,2021-03-26T19:16:27.1Z,37.38,36.1,7.0,DDA,EMSC-RTS,DDA,963474,ml,2.1,DDA,CENTRAL TURKEY
20210325_0000073,2021-03-25T09:38:59.1Z,36.83,36.01,7.0,EMSC,EMSC-RTS,EMSC,963031,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20210325_0000078,2021-03-25T09:23:03.0Z,37.88,35.12,16.0,EMSC,EMSC-RTS,EMSC,963041,ml,2.4,EMSC,CENTRAL TURKEY
20210323_0000065,2021-03-23T10:28:21.8Z,36.97,35.57,38.0,EMSC,EMSC-RTS,EMSC,962490,ml,3.0,EMSC,CENTRAL TURKEY
20210322_0000179,2021-03-22T22:46:30.4Z,37.36,35.24,7.0,DDA,EMSC-RTS,DDA,962371,ml,2.3,DDA,CENTRAL TURKEY
20210322_0000048,2021-03-22T06:35:24.9Z,37.21,37.16,6.0,DDA,EMSC-RTS,DDA,962161,ml,2.0,DDA,CENTRAL TURKEY
20210320_0000015,2021-03-20T02:16:47.8Z,36.83,35.97,9.0,EMSC,EMSC-RTS,EMSC,961402,ml,2.7,EMSC,CENTRAL TURKEY
20210317_0000069,2021-03-17T09:48:29.3Z,37.03,36.64,5.0,EMSC,EMSC-RTS,EMSC,960431,ml,2.6,EMSC,CENTRAL TURKEY
20210317_0000031,2021-03-17T04:32:16.2Z,37.08,36.57,8.0,DDA,EMSC-RTS,DDA,960361,ml,2.0,DDA,CENTRAL TURKEY
20210315_0000151,2021-03-15T18:03:25.3Z,37.43,35.9,16.0,DDA,EMSC-RTS,DDA,959871,ml,2.6,DDA,CENTRAL TURKEY
20210315_0000065,2021-03-15T09:08:27.9Z,38.05,38.06,7.0,DDA,EMSC-RTS,DDA,959737,ml,2.0,DDA,EASTERN TURKEY
20210308_0000219,2021-03-08T21:18:06.7Z,37.86,37.44,7.0,DDA,EMSC-RTS,DDA,957374,ml,2.1,DDA,CENTRAL TURKEY
20210306_0000267,2021-03-06T16:48:48.3Z,37.25,36.96,11.0,DDA,EMSC-RTS,DDA,956281,ml,2.2,DDA,CENTRAL TURKEY
20210305_0000333,2021-03-05T20:10:40.0Z,36.98,36.08,10.0,DDA,EMSC-RTS,DDA,955821,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20210228_0000173,2021-02-28T20:10:50.2Z,37.21,36.91,8.0,DDA,EMSC-RTS,DDA,953530,ml,2.0,DDA,CENTRAL TURKEY
20210226_0000206,2021-02-26T21:43:31.8Z,38.09,38.27,8.0,DDA,EMSC-RTS,DDA,952993,ml,2.2,DDA,EASTERN TURKEY
20210226_0000068,2021-02-26T09:20:37.7Z,37.12,37.43,7.0,DDA,EMSC-RTS,DDA,952788,ml,2.0,DDA,CENTRAL TURKEY
20210222_0000179,2021-02-22T22:39:51.8Z,36.91,35.51,7.0,DDA,EMSC-RTS,DDA,951772,ml,2.0,DDA,CENTRAL TURKEY
20210217_0000025,2021-02-17T01:35:03.3Z,36.66,36.49,2.0,EMSC,EMSC-RTS,EMSC,949949,ml,2.0,EMSC,TURKEY-SYRIA BORDER REGION
20210217_0000019,2021-02-17T00:31:03.9Z,36.98,36.08,13.0,DDA,EMSC-RTS,DDA,949942,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210216_0000151,2021-02-16T19:54:50.7Z,36.99,36.07,11.0,DDA,EMSC-RTS,DDA,949832,ml,2.5,DDA,TURKEY-SYRIA BORDER REGION
20210213_0000161,2021-02-13T16:31:52.8Z,37.36,35.23,7.0,DDA,EMSC-RTS,DDA,948861,ml,2.2,DDA,CENTRAL TURKEY
20210212_0000224,2021-02-12T22:57:01.7Z,38.44,37.06,16.0,DDA,EMSC-RTS,DDA,948611,ml,2.0,DDA,CENTRAL TURKEY
20210210_0000094,2021-02-10T11:40:00.5Z,37.1,37.4,8.0,ISK,EMSC-RTS,ISK,947595,ml,2.8,ISK,CENTRAL TURKEY
20210207_0000051,2021-02-07T06:51:23.5Z,38.17,35.06,7.0,DDA,EMSC-RTS,DDA,946538,ml,2.0,DDA,CENTRAL TURKEY
20210206_0000198,2021-02-06T21:23:03.0Z,38.71,38.11,7.0,DDA,EMSC-RTS,DDA,946416,ml,2.0,DDA,EASTERN TURKEY
20210205_0000041,2021-02-05T06:17:41.0Z,37.01,37.21,7.0,DDA,EMSC-RTS,DDA,945871,ml,2.1,DDA,CENTRAL TURKEY
20210204_0000178,2021-02-04T20:52:36.4Z,37.42,35.93,7.0,DDA,EMSC-RTS,DDA,945770,ml,2.3,DDA,CENTRAL TURKEY
20210203_0000035,2021-02-03T03:54:21.2Z,37.29,37.09,7.0,DDA,EMSC-RTS,DDA,945266,ml,2.1,DDA,CENTRAL TURKEY
20210203_0000024,2021-02-03T00:12:15.8Z,37.47,35.9,7.0,DDA,EMSC-RTS,DDA,945254,ml,2.1,DDA,CENTRAL TURKEY
20210202_0000207,2021-02-02T23:57:40.9Z,37.4,35.97,17.0,EMSC,EMSC-RTS,EMSC,945195,ml,2.8,EMSC,CENTRAL TURKEY
20210202_0000206,2021-02-02T23:54:28.3Z,37.45,35.9,9.0,EMSC,EMSC-RTS,EMSC,945192,ml,3.7,EMSC,CENTRAL TURKEY
20210201_0000229,2021-02-01T18:31:58.9Z,36.33,35.37,15.0,DDA,EMSC-RTS,DDA,944818,ml,2.1,DDA,CENTRAL TURKEY
20210201_0000111,2021-02-01T10:10:52.5Z,36.69,37.53,7.0,DDA,EMSC-RTS,DDA,944657,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20210130_0000094,2021-01-30T11:57:39.6Z,37.33,37.08,13.0,DDA,EMSC-RTS,DDA,944007,ml,2.1,DDA,CENTRAL TURKEY
20210130_0000014,2021-01-30T02:28:29.2Z,37.94,38.32,5.0,EMSC,EMSC-RTS,EMSC,943903,ml,2.8,EMSC,EASTERN TURKEY
20210129_0000159,2021-01-29T13:25:01.0Z,38.27,38.27,8.0,DDA,EMSC-RTS,DDA,943697,ml,2.2,DDA,EASTERN TURKEY
20210129_0000141,2021-01-29T12:58:17.0Z,37.3,37.09,11.0,EMSC,EMSC-RTS,EMSC,943636,ml,2.9,EMSC,CENTRAL TURKEY
20210126_0000144,2021-01-26T14:45:27.3Z,36.58,38.49,6.0,DDA,EMSC-RTS,DDA,942554,ml,2.4,DDA,TURKEY-SYRIA BORDER REGION
20210122_0000048,2021-01-22T06:11:40.2Z,38.22,36.26,7.0,DDA,EMSC-RTS,DDA,941081,ml,2.0,DDA,CENTRAL TURKEY
20210118_0000018,2021-01-18T02:01:42.1Z,37.32,37.0,13.0,EMSC,EMSC-RTS,EMSC,939658,ml,2.5,EMSC,CENTRAL TURKEY
20210116_0000047,2021-01-16T05:09:10.4Z,38.99,38.11,7.0,DDA,EMSC-RTS,DDA,939108,ml,2.1,DDA,EASTERN TURKEY
20210114_0000042,2021-01-14T06:37:56.9Z,37.77,37.5,9.0,EMSC,EMSC-RTS,EMSC,938526,ml,2.6,EMSC,CENTRAL TURKEY
20210111_0000062,2021-01-11T08:58:16.0Z,37.0,37.99,14.0,DDA,EMSC-RTS,DDA,937669,ml,2.1,DDA,CENTRAL TURKEY
20210109_0000174,2021-01-09T19:48:04.4Z,37.48,37.24,8.0,DDA,EMSC-RTS,DDA,937239,ml,2.2,DDA,CENTRAL TURKEY
20210109_0000156,2021-01-09T15:12:09.4Z,37.82,36.43,7.0,DDA,EMSC-RTS,DDA,937214,ml,2.2,DDA,CENTRAL TURKEY
20210109_0000105,2021-01-09T11:41:43.8Z,37.73,37.43,7.0,DDA,EMSC-RTS,DDA,937158,ml,2.3,DDA,CENTRAL TURKEY
20210109_0000028,2021-01-09T00:19:32.0Z,37.85,37.46,7.0,DDA,EMSC-RTS,DDA,937061,ml,2.2,DDA,CENTRAL TURKEY
20210108_0000132,2021-01-08T15:19:09.5Z,38.1,35.8,7.0,DDA,EMSC-RTS,DDA,936927,ml,2.0,DDA,CENTRAL TURKEY
20210107_0000161,2021-01-07T18:20:15.0Z,37.99,38.08,7.0,DDA,EMSC-RTS,DDA,936712,ml,2.3,DDA,EASTERN TURKEY
20210107_0000046,2021-01-07T05:32:58.0Z,37.67,37.44,2.0,EMSC,EMSC-RTS,EMSC,936567,ml,3.0,EMSC,CENTRAL TURKEY
20210106_0000037,2021-01-06T04:38:20.0Z,38.11,38.38,7.0,DDA,EMSC-RTS,DDA,936260,ml,2.3,DDA,EASTERN TURKEY
20210105_0000152,2021-01-05T18:10:09.5Z,37.59,36.21,8.0,DDA,EMSC-RTS,DDA,936134,ml,2.3,DDA,CENTRAL TURKEY
20210105_0000129,2021-01-05T14:22:14.0Z,38.87,38.28,10.0,DDA,EMSC-RTS,DDA,936109,ml,2.5,DDA,EASTERN TURKEY
20210103_0000108,2021-01-03T10:54:43.9Z,37.12,36.21,7.0,DDA,EMSC-RTS,DDA,935538,ml,2.0,DDA,CENTRAL TURKEY
20210103_0000033,2021-01-03T03:23:45.4Z,37.23,36.4,5.0,EMSC,EMSC-RTS,EMSC,935447,ml,2.7,EMSC,CENTRAL TURKEY
20210103_0000034,2021-01-03T01:21:11.7Z,38.1,35.78,7.0,DDA,EMSC-RTS,DDA,935448,ml,2.1,DDA,CENTRAL TURKEY
20210101_0000130,2021-01-01T13:14:55.3Z,36.56,38.48,6.0,DDA,EMSC-RTS,DDA,934987,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20201231_0000130,2020-12-31T09:42:58.9Z,38.72,38.12,7.0,DDA,EMSC-RTS,DDA,934614,ml,2.1,DDA,EASTERN TURKEY
20201227_0000190,2020-12-27T22:41:00.6Z,37.28,36.37,7.0,DDA,EMSC-RTS,DDA,933246,ml,2.0,DDA,CENTRAL TURKEY
20201226_0000230,2020-12-26T23:57:59.8Z,38.63,38.16,6.0,EMSC,EMSC-RTS,EMSC,932977,ml,2.4,EMSC,EASTERN TURKEY
20201226_0000196,2020-12-26T19:05:43.5Z,38.1,35.79,7.0,DDA,EMSC-RTS,DDA,932926,ml,2.0,DDA,CENTRAL TURKEY
20201225_0000085,2020-12-25T10:32:39.4Z,36.91,34.61,7.0,DDA,EMSC-RTS,DDA,932465,ml,2.0,DDA,CENTRAL TURKEY
20201224_0000025,2020-12-24T00:43:40.3Z,37.11,36.94,7.0,DDA,EMSC-RTS,DDA,932017,ml,2.2,DDA,CENTRAL TURKEY
20201222_0000067,2020-12-22T12:45:15.5Z,35.86,36.4,15.0,EMSC,EMSC-RTS,EMSC,931537,ml,3.9,EMSC,SYRIA
20201222_0000050,2020-12-22T08:32:03.0Z,37.88,37.47,14.0,DDA,EMSC-RTS,DDA,931510,ml,2.0,DDA,CENTRAL TURKEY
20201220_0000082,2020-12-20T11:11:32.6Z,38.64,38.03,15.0,DDA,EMSC-RTS,DDA,931032,ml,2.5,DDA,EASTERN TURKEY
20201220_0000035,2020-12-20T02:39:08.1Z,36.05,36.54,27.0,DDA,EMSC-RTS,DDA,930969,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20201219_0000157,2020-12-19T19:29:35.1Z,38.65,38.02,6.0,EMSC,EMSC-RTS,EMSC,930868,ml,3.1,EMSC,EASTERN TURKEY
20201219_0000125,2020-12-19T15:40:38.9Z,36.56,36.5,10.0,EMSC,EMSC-RTS,EMSC,930835,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20201218_0000157,2020-12-18T18:43:34.0Z,37.75,37.35,14.0,DDA,EMSC-RTS,DDA,930619,ml,2.2,DDA,CENTRAL TURKEY
20201218_0000076,2020-12-18T09:10:06.0Z,37.33,35.22,7.0,DDA,EMSC-RTS,DDA,930518,ml,2.0,DDA,CENTRAL TURKEY
20201218_0000047,2020-12-18T06:10:10.9Z,38.87,38.16,7.0,DDA,EMSC-RTS,DDA,930484,ml,2.2,DDA,EASTERN TURKEY
20201216_0000109,2020-12-16T12:53:00.0Z,37.38,35.19,12.0,DDA,EMSC-RTS,DDA,930025,ml,2.0,DDA,CENTRAL TURKEY
20201216_0000039,2020-12-16T03:49:58.2Z,36.38,36.64,9.0,DDA,EMSC-RTS,DDA,929936,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20201215_0000149,2020-12-15T17:12:42.8Z,37.37,35.23,10.0,DDA,EMSC-RTS,DDA,929804,ml,2.9,DDA,CENTRAL TURKEY
20201215_0000146,2020-12-15T16:48:50.5Z,38.84,38.16,7.0,DDA,EMSC-RTS,DDA,929800,ml,2.0,DDA,EASTERN TURKEY
20201214_0000066,2020-12-14T11:17:07.9Z,38.58,37.17,7.0,DDA,EMSC-RTS,DDA,929448,ml,2.0,DDA,CENTRAL TURKEY
20201210_0000232,2020-12-10T23:45:40.9Z,37.03,36.16,5.0,DDA,EMSC-RTS,DDA,928601,ml,2.3,DDA,CENTRAL TURKEY
20201210_0000198,2020-12-10T21:38:30.9Z,38.68,38.11,7.0,DDA,EMSC-RTS,DDA,928525,ml,2.0,DDA,EASTERN TURKEY
20201210_0000172,2020-12-10T19:37:07.6Z,38.68,38.12,5.0,ISK,EMSC-RTS,ISK,928492,ml,2.7,ISK,EASTERN TURKEY
20201210_0000146,2020-12-10T16:11:09.6Z,38.68,38.12,7.0,DDA,EMSC-RTS,DDA,928460,ml,2.1,DDA,EASTERN TURKEY
20201210_0000132,2020-12-10T15:01:02.1Z,38.3,38.16,7.0,DDA,EMSC-RTS,DDA,928446,ml,2.0,DDA,EASTERN TURKEY
20201209_0000154,2020-12-09T19:22:16.4Z,36.6,36.01,10.0,EMSC,EMSC-RTS,EMSC,928219,ml,3.4,EMSC,TURKEY-SYRIA BORDER REGION
20201209_0000082,2020-12-09T11:21:15.8Z,37.69,37.45,7.0,DDA,EMSC-RTS,DDA,928136,ml,2.4,DDA,CENTRAL TURKEY
20201208_0000201,2020-12-08T22:43:16.7Z,37.8,37.34,2.0,EMSC,EMSC-RTS,EMSC,927986,ml,3.6,EMSC,CENTRAL TURKEY
20201208_0000029,2020-12-08T01:29:55.4Z,37.84,37.46,7.0,DDA,EMSC-RTS,DDA,927778,ml,2.1,DDA,CENTRAL TURKEY
20201207_0000050,2020-12-07T08:14:07.3Z,38.63,37.31,5.0,EMSC,EMSC-RTS,EMSC,927535,ml,2.7,EMSC,CENTRAL TURKEY
20201207_0000012,2020-12-07T00:57:42.9Z,38.7,38.09,7.0,EMSC,EMSC-RTS,EMSC,927474,ml,3.2,EMSC,EASTERN TURKEY
20201206_0000008,2020-12-06T01:37:05.1Z,37.12,34.55,25.0,EMSC,EMSC-RTS,EMSC,927202,mb,4.0,EMSC,CENTRAL TURKEY
20201205_0000068,2020-12-05T08:25:16.3Z,36.63,38.43,7.0,DDA,EMSC-RTS,DDA,927032,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20201203_0000249,2020-12-03T21:15:59.5Z,37.79,37.67,7.0,DDA,EMSC-RTS,DDA,926614,ml,2.0,DDA,CENTRAL TURKEY
20201202_0000011,2020-12-02T01:06:22.3Z,37.12,36.01,14.0,EMSC,EMSC-RTS,EMSC,925955,ml,2.5,EMSC,CENTRAL TURKEY
20201201_0000075,2020-12-01T07:23:23.4Z,38.65,37.23,6.0,DDA,EMSC-RTS,DDA,925699,ml,2.0,DDA,CENTRAL TURKEY
20201127_0000027,2020-11-27T04:16:52.2Z,38.78,38.13,6.0,EMSC,EMSC-RTS,EMSC,924570,ml,2.6,EMSC,EASTERN TURKEY
20201126_0000087,2020-11-26T13:18:52.5Z,36.75,35.93,7.0,DDA,EMSC-RTS,DDA,924384,ml,2.2,DDA,CENTRAL TURKEY
20201126_0000045,2020-11-26T06:20:13.1Z,36.63,35.31,8.0,DDA,EMSC-RTS,DDA,924325,ml,2.5,DDA,CENTRAL TURKEY
20201124_0000097,2020-11-24T14:46:37.7Z,37.64,36.4,9.0,DDA,EMSC-RTS,DDA,923901,ml,2.0,DDA,CENTRAL TURKEY
20201124_0000054,2020-11-24T09:21:33.6Z,38.72,38.13,7.0,DDA,EMSC-RTS,DDA,923845,ml,2.0,DDA,EASTERN TURKEY
